"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	"OE Gestational Age Weekly"	"OE Gestational Age Weekly Code"	Births	Average Birth Weight	Average Age of Mother	Average LMP Gestational Age	Average OE Gestational Age
	"New York County, NY"	"36061"	"2017"	"2017"	"October"	"10"	"38 weeks"	"38"	238	3096.26	32.57	38.42	38.00
	"New York County, NY"	"36061"	"2017"	"2017"	"October"	"10"	"39 weeks"	"39"	481	3336.72	33.52	39.05	39.00
	"New York County, NY"	"36061"	"2017"	"2017"	"October"	"10"	"40 weeks"	"40"	354	3458.01	31.98	39.84	40.00
	"New York County, NY"	"36061"	"2017"	"2017"	"October"	"10"	"41 weeks"	"41"	118	3510.51	31.25	40.64	41.00
	"New York County, NY"	"36061"	"2017"	"2017"	"November"	"11"	"34 weeks"	"34"	17	2189.71	33.76	34.24	34.00
	"New York County, NY"	"36061"	"2017"	"2017"	"November"	"11"	"35 weeks"	"35"	23	2532.52	32.87	35.00	35.00
	"New York County, NY"	"36061"	"2017"	"2017"	"November"	"11"	"36 weeks"	"36"	52	2756.23	33.06	36.69	36.00
	"New York County, NY"	"36061"	"2017"	"2017"	"November"	"11"	"37 weeks"	"37"	93	3011.28	33.51	37.41	37.00
	"New York County, NY"	"36061"	"2017"	"2017"	"November"	"11"	"38 weeks"	"38"	227	3162.74	32.27	38.41	38.00
	"New York County, NY"	"36061"	"2017"	"2017"	"November"	"11"	"39 weeks"	"39"	506	3308.67	32.54	39.09	39.00
	"New York County, NY"	"36061"	"2017"	"2017"	"November"	"11"	"40 weeks"	"40"	370	3431.52	31.73	39.75	40.00
	"New York County, NY"	"36061"	"2017"	"2017"	"November"	"11"	"41 weeks"	"41"	138	3570.65	31.95	40.67	41.00
	"New York County, NY"	"36061"	"2017"	"2017"	"December"	"12"	"34 weeks"	"34"	27	2252.52	35.15	34.33	34.00
	"New York County, NY"	"36061"	"2017"	"2017"	"December"	"12"	"35 weeks"	"35"	21	2400.00	32.24	36.19	35.00
	"New York County, NY"	"36061"	"2017"	"2017"	"December"	"12"	"36 weeks"	"36"	59	2656.85	33.58	36.71	36.00
	"New York County, NY"	"36061"	"2017"	"2017"	"December"	"12"	"37 weeks"	"37"	107	2880.75	32.40	37.58	37.00
	"New York County, NY"	"36061"	"2017"	"2017"	"December"	"12"	"38 weeks"	"38"	223	3203.93	32.61	38.11	38.00
	"New York County, NY"	"36061"	"2017"	"2017"	"December"	"12"	"39 weeks"	"39"	478	3331.61	33.09	38.99	39.00
	"New York County, NY"	"36061"	"2017"	"2017"	"December"	"12"	"40 weeks"	"40"	355	3464.85	31.91	39.79	40.00
	"New York County, NY"	"36061"	"2017"	"2017"	"December"	"12"	"41 weeks"	"41"	114	3519.61	31.23	40.65	41.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"January"	"1"	"37 weeks"	"37"	10	2939.40	30.70	36.90	37.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"January"	"1"	"38 weeks"	"38"	36	3171.11	27.42	38.61	38.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"January"	"1"	"39 weeks"	"39"	60	3398.82	26.35	39.05	39.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"January"	"1"	"40 weeks"	"40"	38	3524.68	25.84	39.87	40.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"February"	"2"	"36 weeks"	"36"	11	2990.09	28.55	36.00	36.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"February"	"2"	"38 weeks"	"38"	32	3291.91	28.44	38.34	38.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"February"	"2"	"39 weeks"	"39"	63	3425.84	28.35	39.30	39.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"February"	"2"	"40 weeks"	"40"	37	3607.19	25.43	40.19	40.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"February"	"2"	"41 weeks"	"41"	11	3667.91	26.45	40.36	41.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"March"	"3"	"37 weeks"	"37"	20	3134.10	29.95	37.05	37.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"March"	"3"	"38 weeks"	"38"	37	3061.05	27.03	38.27	38.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"March"	"3"	"39 weeks"	"39"	65	3430.65	27.45	38.92	39.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"March"	"3"	"40 weeks"	"40"	36	3635.58	28.17	39.81	40.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"March"	"3"	"41 weeks"	"41"	11	3720.91	24.45	40.09	41.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"April"	"4"	"37 weeks"	"37"	17	3007.71	28.00	37.53	37.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"April"	"4"	"38 weeks"	"38"	32	3324.03	28.22	38.12	38.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"April"	"4"	"39 weeks"	"39"	77	3419.66	26.73	39.38	39.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"April"	"4"	"40 weeks"	"40"	48	3483.46	29.08	40.04	40.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"April"	"4"	"41 weeks"	"41"	16	3850.44	24.88	40.44	41.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"May"	"5"	"37 weeks"	"37"	14	3105.00	29.21	37.57	37.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"May"	"5"	"38 weeks"	"38"	39	3189.28	28.36	38.15	38.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"May"	"5"	"39 weeks"	"39"	54	3407.06	27.26	39.07	39.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"May"	"5"	"40 weeks"	"40"	56	3607.50	26.52	40.11	40.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"May"	"5"	"41 weeks"	"41"	14	3578.00	27.86	40.71	41.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"June"	"6"	"37 weeks"	"37"	13	2910.31	27.15	37.00	37.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"June"	"6"	"38 weeks"	"38"	32	3261.06	27.59	38.31	38.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"June"	"6"	"39 weeks"	"39"	69	3421.49	27.65	39.01	39.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"June"	"6"	"40 weeks"	"40"	48	3577.52	27.19	39.62	40.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"June"	"6"	"41 weeks"	"41"	13	3712.15	27.85	40.46	41.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"July"	"7"	"36 weeks"	"36"	12	2466.25	30.50	36.75	36.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"July"	"7"	"37 weeks"	"37"	22	2965.09	30.09	36.91	37.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"July"	"7"	"38 weeks"	"38"	33	3274.33	27.21	38.36	38.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"July"	"7"	"39 weeks"	"39"	70	3430.87	26.67	39.17	39.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"July"	"7"	"40 weeks"	"40"	37	3630.05	27.86	40.00	40.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"July"	"7"	"41 weeks"	"41"	10	3840.00	29.10	40.50	41.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"August"	"8"	"37 weeks"	"37"	18	3005.33	27.56	37.56	37.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"August"	"8"	"38 weeks"	"38"	28	3241.79	28.46	37.64	38.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"August"	"8"	"39 weeks"	"39"	66	3395.83	26.58	39.09	39.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"August"	"8"	"40 weeks"	"40"	61	3489.10	26.10	40.39	40.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"August"	"8"	"41 weeks"	"41"	13	3481.23	23.77	39.08	41.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"September"	"9"	"37 weeks"	"37"	17	3209.65	28.94	37.35	37.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"September"	"9"	"38 weeks"	"38"	27	3303.33	28.59	38.30	38.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"September"	"9"	"39 weeks"	"39"	60	3421.43	27.37	39.40	39.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"September"	"9"	"40 weeks"	"40"	47	3582.91	26.77	40.00	40.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"October"	"10"	"37 weeks"	"37"	11	2968.45	26.91	37.82	37.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"October"	"10"	"38 weeks"	"38"	30	3271.20	28.50	38.17	38.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"October"	"10"	"39 weeks"	"39"	60	3445.95	28.08	39.12	39.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"October"	"10"	"40 weeks"	"40"	59	3566.36	27.37	39.61	40.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"October"	"10"	"41 weeks"	"41"	20	3707.75	25.20	40.20	41.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"November"	"11"	"37 weeks"	"37"	13	3249.69	27.54	37.85	37.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"November"	"11"	"38 weeks"	"38"	35	3202.77	27.09	38.17	38.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"November"	"11"	"39 weeks"	"39"	65	3429.82	26.35	39.26	39.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"November"	"11"	"40 weeks"	"40"	41	3680.88	25.66	39.73	40.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"November"	"11"	"41 weeks"	"41"	12	3353.67	25.92	40.75	41.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"December"	"12"	"37 weeks"	"37"	17	3059.29	27.12	37.12	37.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"December"	"12"	"38 weeks"	"38"	38	3327.76	28.63	38.03	38.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"December"	"12"	"39 weeks"	"39"	49	3458.73	27.67	39.29	39.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"December"	"12"	"40 weeks"	"40"	35	3575.40	28.00	39.66	40.00
	"Niagara County, NY"	"36063"	"2007"	"2007"	"December"	"12"	"41 weeks"	"41"	12	3672.75	29.00	39.50	41.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"January"	"1"	"37 weeks"	"37"	10	2959.50	29.40	37.20	37.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"January"	"1"	"38 weeks"	"38"	28	3186.64	29.46	38.36	38.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"January"	"1"	"39 weeks"	"39"	60	3385.40	28.43	39.17	39.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"January"	"1"	"40 weeks"	"40"	49	3637.55	26.55	40.29	40.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"February"	"2"	"37 weeks"	"37"	14	2807.57	28.21	38.07	37.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"February"	"2"	"38 weeks"	"38"	32	3319.03	27.78	38.31	38.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"February"	"2"	"39 weeks"	"39"	72	3398.17	25.19	39.18	39.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"February"	"2"	"40 weeks"	"40"	32	3479.56	27.28	40.09	40.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"March"	"3"	"37 weeks"	"37"	27	2957.30	27.85	37.07	37.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"March"	"3"	"38 weeks"	"38"	46	3270.46	27.96	37.98	38.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"March"	"3"	"39 weeks"	"39"	65	3368.65	27.82	39.34	39.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"March"	"3"	"40 weeks"	"40"	47	3543.32	25.53	40.26	40.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"March"	"3"	"41 weeks"	"41"	14	3485.86	26.79	41.00	41.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"April"	"4"	"37 weeks"	"37"	16	2980.38	28.06	35.75	37.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"April"	"4"	"38 weeks"	"38"	42	3189.90	30.67	38.62	38.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"April"	"4"	"39 weeks"	"39"	63	3497.22	28.48	39.54	39.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"April"	"4"	"40 weeks"	"40"	48	3527.69	25.67	40.27	40.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"April"	"4"	"41 weeks"	"41"	12	3704.25	30.33	40.83	41.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"May"	"5"	"37 weeks"	"37"	15	3133.07	28.53	37.60	37.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"May"	"5"	"38 weeks"	"38"	34	3232.74	30.41	38.65	38.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"May"	"5"	"39 weeks"	"39"	57	3416.81	27.58	38.89	39.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"May"	"5"	"40 weeks"	"40"	44	3549.55	27.43	40.02	40.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"May"	"5"	"41 weeks"	"41"	12	3298.83	27.17	40.83	41.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"June"	"6"	"37 weeks"	"37"	15	2947.60	27.80	37.13	37.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"June"	"6"	"38 weeks"	"38"	31	3437.71	27.29	38.32	38.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"June"	"6"	"39 weeks"	"39"	68	3351.04	26.50	38.75	39.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"June"	"6"	"40 weeks"	"40"	44	3590.70	25.68	39.93	40.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"June"	"6"	"41 weeks"	"41"	13	3575.23	27.08	40.92	41.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"July"	"7"	"37 weeks"	"37"	14	3075.29	28.00	37.50	37.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"July"	"7"	"38 weeks"	"38"	36	3196.42	27.08	38.28	38.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"July"	"7"	"39 weeks"	"39"	75	3427.03	28.67	39.13	39.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"July"	"7"	"40 weeks"	"40"	51	3618.82	24.86	39.98	40.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"July"	"7"	"41 weeks"	"41"	12	3823.00	24.92	40.75	41.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"August"	"8"	"37 weeks"	"37"	19	3029.58	29.58	37.05	37.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"August"	"8"	"38 weeks"	"38"	43	3325.74	25.70	38.44	38.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"August"	"8"	"39 weeks"	"39"	69	3330.78	27.81	39.06	39.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"August"	"8"	"40 weeks"	"40"	44	3459.34	26.93	39.95	40.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"August"	"8"	"41 weeks"	"41"	13	3779.00	28.15	40.54	41.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"September"	"9"	"36 weeks"	"36"	10	2634.50	31.10	36.20	36.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"September"	"9"	"37 weeks"	"37"	16	3141.75	26.88	37.06	37.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"September"	"9"	"38 weeks"	"38"	35	3088.54	25.26	37.60	38.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"September"	"9"	"39 weeks"	"39"	71	3448.44	27.49	39.07	39.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"September"	"9"	"40 weeks"	"40"	39	3622.74	27.49	40.00	40.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"September"	"9"	"41 weeks"	"41"	16	3625.62	26.31	40.56	41.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"October"	"10"	"37 weeks"	"37"	12	2895.42	26.25	37.33	37.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"October"	"10"	"38 weeks"	"38"	30	3229.90	27.30	37.70	38.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"October"	"10"	"39 weeks"	"39"	61	3453.84	27.84	38.98	39.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"October"	"10"	"40 weeks"	"40"	46	3515.63	26.24	40.13	40.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"October"	"10"	"41 weeks"	"41"	16	3747.81	28.25	40.50	41.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"November"	"11"	"38 weeks"	"38"	39	3233.79	28.00	38.10	38.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"November"	"11"	"39 weeks"	"39"	56	3453.39	28.04	38.50	39.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"November"	"11"	"40 weeks"	"40"	39	3537.26	25.38	40.00	40.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"November"	"11"	"41 weeks"	"41"	12	3632.92	23.42	41.00	41.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"December"	"12"	"36 weeks"	"36"	10	2883.50	27.60	35.80	36.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"December"	"12"	"37 weeks"	"37"	15	2849.67	25.07	37.27	37.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"December"	"12"	"38 weeks"	"38"	29	3316.90	28.31	38.14	38.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"December"	"12"	"39 weeks"	"39"	51	3411.92	26.55	39.22	39.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"December"	"12"	"40 weeks"	"40"	36	3493.03	24.75	39.81	40.00
	"Niagara County, NY"	"36063"	"2008"	"2008"	"December"	"12"	"41 weeks"	"41"	10	3567.10	25.80	40.30	41.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"January"	"1"	"37 weeks"	"37"	14	2831.57	30.29	37.64	37.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"January"	"1"	"38 weeks"	"38"	31	3300.10	26.81	38.45	38.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"January"	"1"	"39 weeks"	"39"	59	3548.17	28.02	38.93	39.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"January"	"1"	"40 weeks"	"40"	44	3540.89	25.14	39.73	40.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"January"	"1"	"41 weeks"	"41"	13	3706.23	25.92	41.08	41.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"February"	"2"	"37 weeks"	"37"	13	2942.92	27.92	36.77	37.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"February"	"2"	"38 weeks"	"38"	31	3318.81	30.39	37.81	38.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"February"	"2"	"39 weeks"	"39"	59	3465.42	26.54	39.05	39.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"February"	"2"	"40 weeks"	"40"	43	3466.72	27.07	40.16	40.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"March"	"3"	"37 weeks"	"37"	14	3311.07	27.43	36.86	37.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"March"	"3"	"38 weeks"	"38"	29	3221.03	29.03	38.62	38.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"March"	"3"	"39 weeks"	"39"	70	3340.99	27.56	38.89	39.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"March"	"3"	"40 weeks"	"40"	37	3563.84	28.05	40.08	40.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"March"	"3"	"41 weeks"	"41"	13	3568.85	27.15	41.00	41.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"April"	"4"	"36 weeks"	"36"	15	2846.67	30.47	36.13	36.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"April"	"4"	"37 weeks"	"37"	18	3169.00	25.22	37.50	37.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"April"	"4"	"38 weeks"	"38"	31	3254.87	26.32	38.35	38.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"April"	"4"	"39 weeks"	"39"	68	3444.32	26.54	39.03	39.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"April"	"4"	"40 weeks"	"40"	42	3601.33	28.86	40.19	40.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"April"	"4"	"41 weeks"	"41"	10	3722.90	27.90	41.40	41.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"May"	"5"	"37 weeks"	"37"	12	3161.67	29.92	36.75	37.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"May"	"5"	"38 weeks"	"38"	29	3158.72	28.00	38.66	38.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"May"	"5"	"39 weeks"	"39"	68	3414.38	27.99	39.18	39.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"May"	"5"	"40 weeks"	"40"	57	3608.65	27.02	39.86	40.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"May"	"5"	"41 weeks"	"41"	18	3688.28	27.83	40.44	41.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"June"	"6"	"37 weeks"	"37"	15	3052.53	24.73	37.73	37.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"June"	"6"	"38 weeks"	"38"	29	3212.83	28.86	38.38	38.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"June"	"6"	"39 weeks"	"39"	91	3482.78	27.59	38.90	39.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"June"	"6"	"40 weeks"	"40"	38	3568.61	26.13	39.79	40.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"June"	"6"	"41 weeks"	"41"	11	3869.27	26.09	39.27	41.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"July"	"7"	"37 weeks"	"37"	13	2886.23	29.23	37.08	37.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"July"	"7"	"38 weeks"	"38"	40	3263.38	27.35	38.38	38.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"July"	"7"	"39 weeks"	"39"	85	3445.04	28.58	39.14	39.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"July"	"7"	"40 weeks"	"40"	44	3563.66	27.18	39.64	40.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"August"	"8"	"38 weeks"	"38"	24	3286.17	27.58	38.25	38.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"August"	"8"	"39 weeks"	"39"	70	3408.00	26.83	38.84	39.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"August"	"8"	"40 weeks"	"40"	42	3603.14	25.98	40.07	40.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"August"	"8"	"41 weeks"	"41"	12	3628.67	25.67	41.17	41.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"September"	"9"	"37 weeks"	"37"	15	2975.80	27.13	37.40	37.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"September"	"9"	"38 weeks"	"38"	46	3153.49	26.69	38.40	38.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"September"	"9"	"39 weeks"	"39"	60	3408.08	28.02	39.27	39.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"September"	"9"	"40 weeks"	"40"	41	3589.73	26.27	40.34	40.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"September"	"9"	"41 weeks"	"41"	16	3727.94	25.69	40.50	41.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"October"	"10"	"37 weeks"	"37"	13	3013.92	25.92	37.69	37.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"October"	"10"	"38 weeks"	"38"	30	3273.37	29.43	38.87	38.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"October"	"10"	"39 weeks"	"39"	73	3400.62	26.70	39.07	39.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"October"	"10"	"40 weeks"	"40"	43	3534.07	25.37	39.95	40.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"October"	"10"	"41 weeks"	"41"	14	3823.21	26.71	40.29	41.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"November"	"11"	"36 weeks"	"36"	13	2532.23	28.69	36.00	36.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"November"	"11"	"37 weeks"	"37"	11	2947.36	26.73	37.18	37.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"November"	"11"	"38 weeks"	"38"	37	3189.46	27.73	38.38	38.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"November"	"11"	"39 weeks"	"39"	73	3449.82	27.26	39.26	39.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"November"	"11"	"40 weeks"	"40"	32	3578.00	28.16	40.22	40.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"November"	"11"	"41 weeks"	"41"	11	3393.00	26.18	41.09	41.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"December"	"12"	"37 weeks"	"37"	11	3018.27	28.45	37.73	37.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"December"	"12"	"38 weeks"	"38"	41	3310.59	28.95	37.66	38.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"December"	"12"	"39 weeks"	"39"	65	3428.15	26.80	39.45	39.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"December"	"12"	"40 weeks"	"40"	42	3546.02	27.21	40.29	40.00
	"Niagara County, NY"	"36063"	"2009"	"2009"	"December"	"12"	"41 weeks"	"41"	14	3685.14	27.57	41.50	41.00
	"Niagara County, NY"	"36063"	"2010"	"2010"	"January"	"1"	"37 weeks"	"37"	20	3351.50	28.60	37.50	37.00
	"Niagara County, NY"	"36063"	"2010"	"2010"	"January"	"1"	"38 weeks"	"38"	29	3093.28	27.48	38.24	38.00
	"Niagara County, NY"	"36063"	"2010"	"2010"	"January"	"1"	"39 weeks"	"39"	73	3502.64	28.47	39.01	39.00
	"Niagara County, NY"	"36063"	"2010"	"2010"	"January"	"1"	"40 weeks"	"40"	33	3533.30	26.88	39.91	40.00
	"Niagara County, NY"	"36063"	"2010"	"2010"	"February"	"2"	"37 weeks"	"37"	18	2843.28	25.22	37.33	37.00
	"Niagara County, NY"	"36063"	"2010"	"2010"	"February"	"2"	"38 weeks"	"38"	42	3262.02	28.60	38.14	38.00
	"Niagara County, NY"	"36063"	"2010"	"2010"	"February"	"2"	"39 weeks"	"39"	62	3453.19	26.15	39.21	39.00
	"Niagara County, NY"	"36063"	"2010"	"2010"	"February"	"2"	"40 weeks"	"40"	28	3523.21	26.21	40.61	40.00
	"Niagara County, NY"	"36063"	"2010"	"2010"	"February"	"2"	"41 weeks"	"41"	10	3511.70	25.90	41.10	41.00
	"Niagara County, NY"	"36063"	"2010"	"2010"	"March"	"3"	"37 weeks"	"37"	19	2903.26	27.58	36.63	37.00
	"Niagara County, NY"	"36063"	"2010"	"2010"	"March"	"3"	"38 weeks"	"38"	28	3127.75	29.50	37.89	38.00
	"Niagara County, NY"	"36063"	"2010"	"2010"	"March"	"3"	"39 weeks"	"39"	81	3421.05	27.78	39.11	39.00
	"Niagara County, NY"	"36063"	"2010"	"2010"	"March"	"3"	"40 weeks"	"40"	34	3468.94	26.88	40.03	40.00
